<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
8426          1           0.000064001          30.624399978                0.004200748             FX
8410          1           0.000069430          33.230359978                0.004557457             FX
8433          1           0.000061084          29.224129978                0.004009076             FX
8425          1           0.000064297          30.766529978                0.004220203             FX
8439          1           0.000060680          29.030169978                0.003982527             FX
8428          1           0.000063517          30.392069978                0.004168946             FX
8436          1           0.000060831          29.102929978                0.003992486             FX
8438          1           0.000061765          29.551379978                0.004053871             FX
8418          1           0.000063340          30.307279978                0.004157340             FX
8441          1           0.000057667          27.583989978                0.003784571             FX
8413          1           0.000067009          32.068029978                0.004398355             FX
8415          1           0.000066344          31.749219978                0.004354716             FX
8420          1           0.000062435          29.872549978                0.004097833             FX
8445          2           0.000010441          2.457840000                0.000570996             FX
========================================================================
035_T106_C5_D240_VM3.txt	 6	 0.149812788477783	 2992.236292	 0.002315	 1060.541965
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
825           1            0.000000703        0.136147246                0.000037145             VM
1292           1            0.000000863        0.167048964                0.000045576             VM
1382           1            0.000000882        0.170619037                0.000046550             VM
853           1            0.000000843        0.163179899                0.000044520             VM
1368           1            0.000000676        0.130800841                0.000035686             VM
1540           1            0.000001412        0.273339437                0.000074575             VM
1298           1            0.000000832        0.161016535                0.000043930             VM
1508           1            0.000001312        0.254004821                0.000069300             VM
1401           1            0.000000887        0.171674025                0.000046838             VM
1314           1            0.000000652        0.126266799                0.000034449             VM
1381           1            0.000000595        0.115144144                0.000031415             VM
1606           1            0.000001059        0.205044139                0.000055942             VM
24           1            0.000001287        0.249153798                0.000067976             VM
1337           1            0.000000678        0.131253275                0.000035810             VM
803           1            0.000000604        0.116895007                0.000031892             VM
1377           1            0.000000886        0.171479305                0.000046785             VM
759           1            0.000000605        0.117046046                0.000031934             VM
1348           1            0.000000649        0.125533328                0.000034249             VM
875           1            0.000000898        0.173836044                0.000047428             VM
1630           1            0.000001054        0.203973970                0.000055650             VM
818           1            0.000000578        0.111780158                0.000030497             VM
1493           1            0.000001266        0.244919805                0.000066821             VM
738           1            0.000000780        0.151038048                0.000041208             VM
34           1            0.000000689        0.133354566                0.000036383             VM
1499           1            0.000001343        0.259871059                0.000070900             VM
868           1            0.000000864        0.167296044                0.000045643             VM
1405          1           0.000001479          0.613750000                0.000092829             FX
1354           1            0.000000796        0.154108584                0.000042045             VM
1634           1            0.000001373        0.265765589                0.000072509             VM
1602           1            0.000001073        0.207727981                0.000056674             VM
1307           1            0.000000861        0.166590741                0.000045451             VM
1317           1            0.000000753        0.145690177                0.000039749             VM
858           1            0.000000740        0.143151138                0.000039056             VM
754           1            0.000000800        0.154815278                0.000042238             VM
1505           1            0.000001306        0.252667549                0.000068935             VM
739           1            0.000000715        0.138332414                0.000037741             VM
1433           1            0.000001411        0.273094965                0.000074508             VM
1576           1            0.000001080        0.209002203                0.000057022             VM
1304           1            0.000000724        0.140114528                0.000038227             VM
1599           1            0.000001103        0.213427134                0.000058229             VM
1375           1            0.000000909        0.175844261                0.000047975             VM
1569           1            0.000001385        0.268039680                0.000073129             VM
1515           1            0.000001314        0.254247753                0.000069366             VM
808           1            0.000000913        0.176640517                0.000048193             VM
1294           1            0.000000688        0.133223191                0.000036347             VM
1625           1            0.000000816        0.158001493                0.000043107             VM
1358           1            0.000000756        0.146299831                0.000039915             VM
1605           1            0.000001143        0.221195149                0.000060349             VM
1578           1            0.000001100        0.212867121                0.000058076             VM
1617           1            0.000001065        0.206113173                0.000056234             VM
758           1            0.000000632        0.122293332                0.000033365             VM
1404          1           0.000001966          0.847480000                0.000124822             FX
1538           1            0.000001671        0.323492914                0.000088258             VM
1339           1            0.000000800        0.154923686                0.000042268             VM
734           1            0.000000791        0.153047743                0.000041756             VM
1430           1            0.000001563        0.302406253                0.000082505             VM
1582           1            0.000001030        0.199285555                0.000054371             VM
1495           1            0.000001357        0.262665999                0.000071663             VM
1549           1            0.000001321        0.255619153                0.000069740             VM
1422           1            0.000001474        0.285331140                0.000077847             VM
1416           1            0.000001538        0.297667540                0.000081212             VM
1398           1            0.000000979        0.189559816                0.000051717             VM
1429           1            0.000001603        0.310263880                0.000084649             VM
1518           1            0.000001251        0.242130489                0.000066060             VM
1583           1            0.000001121        0.217030231                0.000059212             VM
1559           1            0.000001386        0.268227308                0.000073180             VM
1424          1           0.000000950          0.359920000                0.000058084             FX
1623           1            0.000001106        0.214006333                0.000058387             VM
1631           1            0.000001074        0.207902885                0.000056722             VM
1555           1            0.000001405        0.271976317                0.000074203             VM
8414          1           0.000066156          31.659029978                0.004342370             FX
8424          1           0.000064074          30.659309978                0.000000000             FX
8421          1           0.000062881          30.086709978                0.000000000             FX
8422          1           0.000063488          30.378089978                0.000000000             FX
8437          1           0.000061603          29.473289978                0.004043182             FX
8430          1           0.000064296          30.766169978                0.004220154             FX
8411           1            0.000087353        16.905868447                0.004612418             VM
8443          1           0.000061058          29.211779978                0.004007386             FX
8434          1           0.000061056          29.210839978                0.004007257             FX
8410          1           0.000069430          33.230359978                0.004557457             FX
8433          1           0.000061084          29.224129978                0.004009076             FX
8429          1           0.000064050          30.647959978                0.004203973             FX
8425          1           0.000064297          30.766529978                0.004220203             FX
8417          1           0.000063287          30.281819978                0.004153855             FX
8415          1           0.000066344          31.749219978                0.004354716             FX
8432          1           0.000060642          29.012199978                0.003980067             FX
8442          1           0.000061061          29.213169978                0.004007576             FX
8438          1           0.000061765          29.551379978                0.004053871             FX
8413          1           0.000067009          32.068029978                0.004398355             FX
8426          1           0.000064001          30.624399978                0.004200748             FX
8435          1           0.000062208          29.763719978                0.004082936             FX
8419          1           0.000061968          29.648439978                0.004067157             FX
8444          1           0.000061091          29.227439978                0.004009529             FX
8439          1           0.000060680          29.030169978                0.003982527             FX
8418          1           0.000063340          30.307279978                0.004157340             FX
8423          1           0.000063617          30.440309978                0.004175550             FX
8431          1           0.000060178          28.789309978                0.003949557             FX
8428          1           0.000063517          30.392069978                0.004168946             FX
8440          1           0.000062130          29.726479978                0.004077839             FX
8420          1           0.000062435          29.872549978                0.004097833             FX
8416          1           0.000066619          31.880889978                0.004372739             FX
8436          1           0.000060831          29.102929978                0.003992486             FX
8441          1           0.000057667          27.583989978                0.003784571             FX
8427          1           0.000063461          30.365269978                0.004165278             FX
8412          1           0.000067461          32.285329978                0.004428100             FX
8445          2           0.000010441          2.457840000                0.000570996             FX
========================================================================
035_T106_C5_D240_VM3.txt	 7	 0.149812788477783	 2943.420302	 0.002315	 1060.541965
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
818           1            0.000000578        0.111780158                0.000030497             VM
738           1            0.000000780        0.151038048                0.000041208             VM
24           1            0.000001287        0.249153798                0.000067976             VM
1382           1            0.000000882        0.170619037                0.000046550             VM
1368           1            0.000000676        0.130800841                0.000035686             VM
853           1            0.000000843        0.163179899                0.000044520             VM
1499           1            0.000001343        0.259871059                0.000070900             VM
1348           1            0.000000649        0.125533328                0.000034249             VM
1377           1            0.000000886        0.171479305                0.000046785             VM
803           1            0.000000604        0.116895007                0.000031892             VM
1314           1            0.000000652        0.126266799                0.000034449             VM
754           1            0.000000800        0.154815278                0.000042238             VM
1339           1            0.000000800        0.154923686                0.000042268             VM
1583           1            0.000001121        0.217030231                0.000059212             VM
1508           1            0.000001312        0.254004821                0.000069300             VM
758           1            0.000000632        0.122293332                0.000033365             VM
1292           1            0.000000863        0.167048964                0.000045576             VM
825           1            0.000000703        0.136147246                0.000037145             VM
1398           1            0.000000979        0.189559816                0.000051717             VM
1493           1            0.000001266        0.244919805                0.000066821             VM
1381           1            0.000000595        0.115144144                0.000031415             VM
1375           1            0.000000909        0.175844261                0.000047975             VM
1307           1            0.000000861        0.166590741                0.000045451             VM
759           1            0.000000605        0.117046046                0.000031934             VM
868           1            0.000000864        0.167296044                0.000045643             VM
1430           1            0.000001563        0.302406253                0.000082505             VM
734           1            0.000000791        0.153047743                0.000041756             VM
1304           1            0.000000724        0.140114528                0.000038227             VM
1404          1           0.000001966          0.847480000                0.000124822             FX
808           1            0.000000913        0.176640517                0.000048193             VM
1617           1            0.000001065        0.206113173                0.000056234             VM
1569           1            0.000001385        0.268039680                0.000073129             VM
1631           1            0.000001074        0.207902885                0.000056722             VM
1298           1            0.000000832        0.161016535                0.000043930             VM
1576           1            0.000001080        0.209002203                0.000057022             VM
1559           1            0.000001386        0.268227308                0.000073180             VM
1599           1            0.000001103        0.213427134                0.000058229             VM
1555           1            0.000001405        0.271976317                0.000074203             VM
1495           1            0.000001357        0.262665999                0.000071663             VM
858           1            0.000000740        0.143151138                0.000039056             VM
1317           1            0.000000753        0.145690177                0.000039749             VM
1401           1            0.000000887        0.171674025                0.000046838             VM
1358           1            0.000000756        0.146299831                0.000039915             VM
1505           1            0.000001306        0.252667549                0.000068935             VM
1518           1            0.000001251        0.242130489                0.000066060             VM
1416           1            0.000001538        0.297667540                0.000081212             VM
1540           1            0.000001412        0.273339437                0.000074575             VM
1623           1            0.000001106        0.214006333                0.000058387             VM
1625           1            0.000000816        0.158001493                0.000043107             VM
34           1            0.000000689        0.133354566                0.000036383             VM
1422           1            0.000001474        0.285331140                0.000077847             VM
1433           1            0.000001411        0.273094965                0.000074508             VM
739           1            0.000000715        0.138332414                0.000037741             VM
1354           1            0.000000796        0.154108584                0.000042045             VM
1630           1            0.000001054        0.203973970                0.000055650             VM
1424          1           0.000000950          0.359920000                0.000058084             FX
1606           1            0.000001059        0.205044139                0.000055942             VM
1515           1            0.000001314        0.254247753                0.000069366             VM
1602           1            0.000001073        0.207727981                0.000056674             VM
1634           1            0.000001373        0.265765589                0.000072509             VM
1578           1            0.000001100        0.212867121                0.000058076             VM
1405          1           0.000001479          0.613750000                0.000092829             FX
1337           1            0.000000678        0.131253275                0.000035810             VM
1605           1            0.000001143        0.221195149                0.000060349             VM
1429           1            0.000001603        0.310263880                0.000084649             VM
1582           1            0.000001030        0.199285555                0.000054371             VM
875           1            0.000000898        0.173836044                0.000047428             VM
1538           1            0.000001671        0.323492914                0.000088258             VM
1294           1            0.000000688        0.133223191                0.000036347             VM
1549           1            0.000001321        0.255619153                0.000069740             VM
8427          1           0.000063461          30.365269978                0.004165278             FX
8435          1           0.000062208          29.763719978                0.004082936             FX
8432          1           0.000060642          29.012199978                0.003980067             FX
8423          1           0.000063617          30.440309978                0.004175550             FX
8430          1           0.000064296          30.766169978                0.004220154             FX
8413          1           0.000067009          32.068029978                0.004398355             FX
8443          1           0.000061058          29.211779978                0.004007386             FX
8433          1           0.000061084          29.224129978                0.004009076             FX
8431          1           0.000060178          28.789309978                0.003949557             FX
8418          1           0.000063340          30.307279978                0.004157340             FX
8414          1           0.000066156          31.659029978                0.004342370             FX
8441          1           0.000057667          27.583989978                0.003784571             FX
8440          1           0.000062130          29.726479978                0.004077839             FX
8416          1           0.000066619          31.880889978                0.004372739             FX
8437          1           0.000061603          29.473289978                0.004043182             FX
8426          1           0.000064001          30.624399978                0.004200748             FX
8422          1           0.000063488          30.378089978                0.004167033             FX
8444          1           0.000061091          29.227439978                0.004009529             FX
8424          1           0.000064074          30.659309978                0.004205527             FX
8415          1           0.000066344          31.749219978                0.004354716             FX
8434          1           0.000061056          29.210839978                0.004007257             FX
8421          1           0.000062881          30.086709978                0.004127148             FX
8420          1           0.000062435          29.872549978                0.004097833             FX
8442          1           0.000061061          29.213169978                0.004007576             FX
8428          1           0.000063517          30.392069978                0.004168946             FX
8439          1           0.000060680          29.030169978                0.003982527             FX
8438          1           0.000061765          29.551379978                0.004053871             FX
8436          1           0.000060831          29.102929978                0.003992486             FX
8429          1           0.000064050          30.647959978                0.004203973             FX
8425          1           0.000064297          30.766529978                0.004220203             FX
8412          1           0.000067461          32.285329978                0.004428100             FX
8419          1           0.000061968          29.648439978                0.004067157             FX
8417          1           0.000063287          30.281819978                0.004153855             FX
8411           1            0.000087353        16.905868447                0.004612418             VM
8410          1           0.000069430          33.230359978                0.004557457             FX
8445          2           0.000010441          2.457840000                0.000570996             FX
========================================================================
035_T106_C5_D240_VM3.txt	 8	 0.149812788477783	 2960.529480	 0.002315	 1060.541965
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
818           1            0.000000578        0.111780158                0.000030497             VM
1368           1            0.000000676        0.130800841                0.000035686             VM
1314           1            0.000000652        0.126266799                0.000034449             VM
803           1            0.000000604        0.116895007                0.000031892             VM
1576           1            0.000001080        0.209002203                0.000057022             VM
1294           1            0.000000688        0.133223191                0.000036347             VM
1549           1            0.000001321        0.255619153                0.000069740             VM
1493           1            0.000001266        0.244919805                0.000066821             VM
759           1            0.000000605        0.117046046                0.000031934             VM
1381           1            0.000000595        0.115144144                0.000031415             VM
858           1            0.000000740        0.143151138                0.000039056             VM
1307           1            0.000000861        0.166590741                0.000045451             VM
1348           1            0.000000649        0.125533328                0.000034249             VM
1292           1            0.000000863        0.167048964                0.000045576             VM
1599           1            0.000001103        0.213427134                0.000058229             VM
1625           1            0.000000816        0.158001493                0.000043107             VM
1515           1            0.000001314        0.254247753                0.000069366             VM
1317           1            0.000000753        0.145690177                0.000039749             VM
1358           1            0.000000756        0.146299831                0.000039915             VM
853           1            0.000000843        0.163179899                0.000044520             VM
1433           1            0.000001411        0.273094965                0.000074508             VM
868           1            0.000000864        0.167296044                0.000045643             VM
1401           1            0.000000887        0.171674025                0.000046838             VM
875           1            0.000000898        0.173836044                0.000047428             VM
34           1            0.000000689        0.133354566                0.000036383             VM
1606           1            0.000001059        0.205044139                0.000055942             VM
1304           1            0.000000724        0.140114528                0.000038227             VM
1605           1            0.000001143        0.221195149                0.000060349             VM
1499           1            0.000001343        0.259871059                0.000070900             VM
1405          1           0.000001479          0.613750000                0.000092829             FX
1634           1            0.000001373        0.265765589                0.000072509             VM
754           1            0.000000800        0.154815278                0.000042238             VM
1339           1            0.000000800        0.154923686                0.000042268             VM
1559           1            0.000001386        0.268227308                0.000073180             VM
1298           1            0.000000832        0.161016535                0.000043930             VM
1375           1            0.000000909        0.175844261                0.000047975             VM
738           1            0.000000780        0.151038048                0.000041208             VM
739           1            0.000000715        0.138332414                0.000037741             VM
1508           1            0.000001312        0.254004821                0.000069300             VM
1377           1            0.000000886        0.171479305                0.000046785             VM
1424          1           0.000000950          0.359920000                0.000058084             FX
24           1            0.000001287        0.249153798                0.000067976             VM
734           1            0.000000791        0.153047743                0.000041756             VM
1337           1            0.000000678        0.131253275                0.000035810             VM
1518           1            0.000001251        0.242130489                0.000066060             VM
1398           1            0.000000979        0.189559816                0.000051717             VM
1382           1            0.000000882        0.170619037                0.000046550             VM
1630           1            0.000001054        0.203973970                0.000055650             VM
1617           1            0.000001065        0.206113173                0.000056234             VM
1416           1            0.000001538        0.297667540                0.000081212             VM
1623           1            0.000001106        0.214006333                0.000058387             VM
1354           1            0.000000796        0.154108584                0.000042045             VM
808           1            0.000000913        0.176640517                0.000048193             VM
1602           1            0.000001073        0.207727981                0.000056674             VM
1631           1            0.000001074        0.207902885                0.000056722             VM
1569           1            0.000001385        0.268039680                0.000073129             VM
1578           1            0.000001100        0.212867121                0.000058076             VM
1583           1            0.000001121        0.217030231                0.000059212             VM
1555           1            0.000001405        0.271976317                0.000074203             VM
1540           1            0.000001412        0.273339437                0.000074575             VM
1582           1            0.000001030        0.199285555                0.000054371             VM
758           1            0.000000632        0.122293332                0.000033365             VM
1495           1            0.000001357        0.262665999                0.000071663             VM
1430           1            0.000001563        0.302406253                0.000082505             VM
1538           1            0.000001671        0.323492914                0.000088258             VM
1429           1            0.000001603        0.310263880                0.000084649             VM
825           1            0.000000703        0.136147246                0.000037145             VM
1505           1            0.000001306        0.252667549                0.000068935             VM
1404          1           0.000001966          0.847480000                0.000124822             FX
1422           1            0.000001474        0.285331140                0.000077847             VM
8441          1           0.000057667          27.583989978                0.003784571             FX
8444          1           0.000061091          29.227439978                0.004009529             FX
8430          1           0.000064296          30.766169978                0.004220154             FX
8442          1           0.000061061          29.213169978                0.004007576             FX
8415          1           0.000066344          31.749219978                0.004354716             FX
8422          1           0.000063488          30.378089978                0.004167033             FX
8412          1           0.000067461          32.285329978                0.004428100             FX
8428          1           0.000063517          30.392069978                0.004168946             FX
8438          1           0.000061765          29.551379978                0.004053871             FX
8418          1           0.000063340          30.307279978                0.004157340             FX
8432          1           0.000060642          29.012199978                0.003980067             FX
8431          1           0.000060178          28.789309978                0.003949557             FX
8421          1           0.000062881          30.086709978                0.004127148             FX
8413          1           0.000067009          32.068029978                0.004398355             FX
8435          1           0.000062208          29.763719978                0.004082936             FX
8434          1           0.000061056          29.210839978                0.004007257             FX
8443          1           0.000061058          29.211779978                0.004007386             FX
8424          1           0.000064074          30.659309978                0.004205527             FX
8426          1           0.000064001          30.624399978                0.004200748             FX
8440          1           0.000062130          29.726479978                0.004077839             FX
8439          1           0.000060680          29.030169978                0.003982527             FX
8425          1           0.000064297          30.766529978                0.004220203             FX
8416          1           0.000066619          31.880889978                0.004372739             FX
8420          1           0.000062435          29.872549978                0.004097833             FX
8423          1           0.000063617          30.440309978                0.004175550             FX
8427          1           0.000063461          30.365269978                0.004165278             FX
8433          1           0.000061084          29.224129978                0.004009076             FX
8417          1           0.000063287          30.281819978                0.004153855             FX
8429          1           0.000064050          30.647959978                0.004203973             FX
8437          1           0.000061603          29.473289978                0.004043182             FX
8419          1           0.000061968          29.648439978                0.004067157             FX
8414          1           0.000066156          31.659029978                0.004342370             FX
8436          1           0.000060831          29.102929978                0.003992486             FX
8410          1           0.000069430          33.230359978                0.004557457             FX
8411           1            0.000087353        16.905868447                0.004612418             VM
8445          2           0.000010441          2.457840000                0.000570996             FX
========================================================================
035_T106_C5_D240_VM3.txt	 9	 0.149812788477783	 2991.073396	 0.002315	 1060.541965
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
818           1            0.000000578        0.111780158                0.000030497             VM
853           1            0.000000843        0.163179899                0.000044520             VM
825           1            0.000000703        0.136147246                0.000037145             VM
738           1            0.000000780        0.151038048                0.000041208             VM
858           1            0.000000740        0.143151138                0.000039056             VM
1375           1            0.000000909        0.175844261                0.000047975             VM
1358           1            0.000000756        0.146299831                0.000039915             VM
734           1            0.000000791        0.153047743                0.000041756             VM
1354           1            0.000000796        0.154108584                0.000042045             VM
1381           1            0.000000595        0.115144144                0.000031415             VM
1505           1            0.000001306        0.252667549                0.000068935             VM
1292           1            0.000000863        0.167048964                0.000045576             VM
1540           1            0.000001412        0.273339437                0.000074575             VM
1515           1            0.000001314        0.254247753                0.000069366             VM
759           1            0.000000605        0.117046046                0.000031934             VM
803           1            0.000000604        0.116895007                0.000031892             VM
1337           1            0.000000678        0.131253275                0.000035810             VM
1304           1            0.000000724        0.140114528                0.000038227             VM
1493           1            0.000001266        0.244919805                0.000066821             VM
1314           1            0.000000652        0.126266799                0.000034449             VM
1602           1            0.000001073        0.207727981                0.000056674             VM
1398           1            0.000000979        0.189559816                0.000051717             VM
1508           1            0.000001312        0.254004821                0.000069300             VM
1433           1            0.000001411        0.273094965                0.000074508             VM
758           1            0.000000632        0.122293332                0.000033365             VM
1317           1            0.000000753        0.145690177                0.000039749             VM
1430           1            0.000001563        0.302406253                0.000082505             VM
34           1            0.000000689        0.133354566                0.000036383             VM
739           1            0.000000715        0.138332414                0.000037741             VM
1578           1            0.000001100        0.212867121                0.000058076             VM
1576           1            0.000001080        0.209002203                0.000057022             VM
868           1            0.000000864        0.167296044                0.000045643             VM
1617           1            0.000001065        0.206113173                0.000056234             VM
875           1            0.000000898        0.173836044                0.000047428             VM
1348           1            0.000000649        0.125533328                0.000034249             VM
1401           1            0.000000887        0.171674025                0.000046838             VM
1377           1            0.000000886        0.171479305                0.000046785             VM
1405          1           0.000001479          0.613750000                0.000092829             FX
1518           1            0.000001251        0.242130489                0.000066060             VM
1605           1            0.000001143        0.221195149                0.000060349             VM
1631           1            0.000001074        0.207902885                0.000056722             VM
808           1            0.000000913        0.176640517                0.000048193             VM
1416           1            0.000001538        0.297667540                0.000081212             VM
754           1            0.000000800        0.154815278                0.000042238             VM
1559           1            0.000001386        0.268227308                0.000073180             VM
1625           1            0.000000816        0.158001493                0.000043107             VM
1623           1            0.000001106        0.214006333                0.000058387             VM
1634           1            0.000001373        0.265765589                0.000072509             VM
1429           1            0.000001603        0.310263880                0.000084649             VM
1382           1            0.000000882        0.170619037                0.000046550             VM
1368           1            0.000000676        0.130800841                0.000035686             VM
1599           1            0.000001103        0.213427134                0.000058229             VM
1606           1            0.000001059        0.205044139                0.000055942             VM
1630           1            0.000001054        0.203973970                0.000055650             VM
24           1            0.000001287        0.249153798                0.000067976             VM
1495           1            0.000001357        0.262665999                0.000071663             VM
1582           1            0.000001030        0.199285555                0.000054371             VM
1298           1            0.000000832        0.161016535                0.000043930             VM
1555           1            0.000001405        0.271976317                0.000074203             VM
1294           1            0.000000688        0.133223191                0.000036347             VM
1549           1            0.000001321        0.255619153                0.000069740             VM
1538           1            0.000001671        0.323492914                0.000088258             VM
1404          1           0.000001966          0.847480000                0.000124822             FX
1424          1           0.000000950          0.359920000                0.000058084             FX
1339           1            0.000000800        0.154923686                0.000042268             VM
1422           1            0.000001474        0.285331140                0.000077847             VM
1499           1            0.000001343        0.259871059                0.000070900             VM
1583           1            0.000001121        0.217030231                0.000059212             VM
1307           1            0.000000861        0.166590741                0.000045451             VM
1569           1            0.000001385        0.268039680                0.000073129             VM
8427          1           0.000063461          30.365269978                0.004165278             FX
8426          1           0.000064001          30.624399978                0.004200748             FX
8420          1           0.000062435          29.872549978                0.004097833             FX
8425          1           0.000064297          30.766529978                0.004220203             FX
8418          1           0.000063340          30.307279978                0.004157340             FX
8428          1           0.000063517          30.392069978                0.004168946             FX
8421          1           0.000062881          30.086709978                0.004127148             FX
8430          1           0.000064296          30.766169978                0.004220154             FX
8411           1            0.000087353        16.905868447                0.004612418             VM
8434          1           0.000061056          29.210839978                0.004007257             FX
8429          1           0.000064050          30.647959978                0.004203973             FX
8438          1           0.000061765          29.551379978                0.004053871             FX
8440          1           0.000062130          29.726479978                0.004077839             FX
8423          1           0.000063617          30.440309978                0.004175550             FX
8415          1           0.000066344          31.749219978                0.004354716             FX
8433          1           0.000061084          29.224129978                0.004009076             FX
8439          1           0.000060680          29.030169978                0.003982527             FX
8414          1           0.000066156          31.659029978                0.004342370             FX
8435          1           0.000062208          29.763719978                0.004082936             FX
8436          1           0.000060831          29.102929978                0.003992486             FX
8444          1           0.000061091          29.227439978                0.004009529             FX
8419          1           0.000061968          29.648439978                0.004067157             FX
8422          1           0.000063488          30.378089978                0.004167033             FX
8443          1           0.000061058          29.211779978                0.004007386             FX
8442          1           0.000061061          29.213169978                0.004007576             FX
8441          1           0.000057667          27.583989978                0.003784571             FX
8417          1           0.000063287          30.281819978                0.004153855             FX
8410          1           0.000069430          33.230359978                0.004557457             FX
8424          1           0.000064074          30.659309978                0.004205527             FX
8437          1           0.000061603          29.473289978                0.004043182             FX
8412          1           0.000067461          32.285329978                0.004428100             FX
8416          1           0.000066619          31.880889978                0.004372739             FX
8413          1           0.000067009          32.068029978                0.004398355             FX
8432          1           0.000060642          29.012199978                0.003980067             FX
8431          1           0.000060178          28.789309978                0.003949557             FX
8445          2           0.000010441          2.457840000                0.000570996             FX
========================================================================
035_T106_C5_D240_VM3.txt	 10	 0.149812788477783	 2958.909114	 0.002315	 1060.541965
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
1358           1            0.000000756        0.146299831                0.000039915             VM
1298           1            0.000000832        0.161016535                0.000043930             VM
1292           1            0.000000863        0.167048964                0.000045576             VM
754           1            0.000000800        0.154815278                0.000042238             VM
818           1            0.000000578        0.111780158                0.000030497             VM
1337           1            0.000000678        0.131253275                0.000035810             VM
1348           1            0.000000649        0.125533328                0.000034249             VM
875           1            0.000000898        0.173836044                0.000047428             VM
24           1            0.000001287        0.249153798                0.000067976             VM
1582           1            0.000001030        0.199285555                0.000054371             VM
759           1            0.000000605        0.117046046                0.000031934             VM
1304           1            0.000000724        0.140114528                0.000038227             VM
853           1            0.000000843        0.163179899                0.000044520             VM
1382           1            0.000000882        0.170619037                0.000046550             VM
1314           1            0.000000652        0.126266799                0.000034449             VM
1404          1           0.000001966          0.847480000                0.000124822             FX
1307           1            0.000000861        0.166590741                0.000045451             VM
1398           1            0.000000979        0.189559816                0.000051717             VM
734           1            0.000000791        0.153047743                0.000041756             VM
1375           1            0.000000909        0.175844261                0.000047975             VM
1381           1            0.000000595        0.115144144                0.000031415             VM
1555           1            0.000001405        0.271976317                0.000074203             VM
868           1            0.000000864        0.167296044                0.000045643             VM
808           1            0.000000913        0.176640517                0.000048193             VM
1631           1            0.000001074        0.207902885                0.000056722             VM
1416           1            0.000001538        0.297667540                0.000081212             VM
1617           1            0.000001065        0.206113173                0.000056234             VM
1401           1            0.000000887        0.171674025                0.000046838             VM
1576           1            0.000001080        0.209002203                0.000057022             VM
825           1            0.000000703        0.136147246                0.000037145             VM
1625           1            0.000000816        0.158001493                0.000043107             VM
858           1            0.000000740        0.143151138                0.000039056             VM
803           1            0.000000604        0.116895007                0.000031892             VM
1630           1            0.000001054        0.203973970                0.000055650             VM
1634           1            0.000001373        0.265765589                0.000072509             VM
1508           1            0.000001312        0.254004821                0.000069300             VM
1499           1            0.000001343        0.259871059                0.000070900             VM
1493           1            0.000001266        0.244919805                0.000066821             VM
758           1            0.000000632        0.122293332                0.000033365             VM
1368           1            0.000000676        0.130800841                0.000035686             VM
1317           1            0.000000753        0.145690177                0.000039749             VM
1559           1            0.000001386        0.268227308                0.000073180             VM
1605           1            0.000001143        0.221195149                0.000060349             VM
1578           1            0.000001100        0.212867121                0.000058076             VM
739           1            0.000000715        0.138332414                0.000037741             VM
34           1            0.000000689        0.133354566                0.000036383             VM
1339           1            0.000000800        0.154923686                0.000042268             VM
1495           1            0.000001357        0.262665999                0.000071663             VM
1424          1           0.000000950          0.359920000                0.000058084             FX
1606           1            0.000001059        0.205044139                0.000055942             VM
738           1            0.000000780        0.151038048                0.000041208             VM
1377           1            0.000000886        0.171479305                0.000046785             VM
1405          1           0.000001479          0.613750000                0.000092829             FX
1518           1            0.000001251        0.242130489                0.000066060             VM
1505           1            0.000001306        0.252667549                0.000068935             VM
1599           1            0.000001103        0.213427134                0.000058229             VM
1515           1            0.000001314        0.254247753                0.000069366             VM
1538           1            0.000001671        0.323492914                0.000088258             VM
1540           1            0.000001412        0.273339437                0.000074575             VM
1429           1            0.000001603        0.310263880                0.000084649             VM
1354           1            0.000000796        0.154108584                0.000042045             VM
1294           1            0.000000688        0.133223191                0.000036347             VM
1549           1            0.000001321        0.255619153                0.000069740             VM
1430           1            0.000001563        0.302406253                0.000082505             VM
1583           1            0.000001121        0.217030231                0.000059212             VM
1422           1            0.000001474        0.285331140                0.000077847             VM
1602           1            0.000001073        0.207727981                0.000056674             VM
1569           1            0.000001385        0.268039680                0.000073129             VM
1433           1            0.000001411        0.273094965                0.000074508             VM
1623           1            0.000001106        0.214006333                0.000058387             VM
8440          1           0.000062130          29.726479978                0.004077839             FX
8416          1           0.000066619          31.880889978                0.004372739             FX
8419          1           0.000061968          29.648439978                0.004067157             FX
8426          1           0.000064001          30.624399978                0.004200748             FX
8437          1           0.000061603          29.473289978                0.004043182             FX
8429          1           0.000064050          30.647959978                0.004203973             FX
8431          1           0.000060178          28.789309978                0.003949557             FX
8420          1           0.000062435          29.872549978                0.004097833             FX
8410          1           0.000069430          33.230359978                0.004557457             FX
8411           1            0.000087353        16.905868447                0.004612418             VM
