<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
020_T61_C5_D145_VM3.txt	 2	 0.156490167906998	 103.888638	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
876           1            0.000000855        0.165515012                0.000120263             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
30           1            0.000000858        0.166139728                0.000120717             VM
1388           1            0.000000999        0.193281065                0.000140438             VM
1623           1            0.000001080        0.208945204                0.000151820             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
40           1            0.000000671        0.129799822                0.000094313             VM
24           1            0.000000615        0.119048695                0.000086501             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1621           1            0.000001093        0.211498282                0.000153675             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
731           1            0.000000696        0.134760132                0.000097917             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
38           1            0.000000764        0.147828224                0.000107412             VM
1543           1            0.000001347        0.260744003                0.000189457             VM
1526           1            0.000001329        0.257259194                0.000186925             VM
1329           1            0.000000950        0.183779925                0.000133535             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
826           1            0.000001204        0.232936046                0.000169252             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
34           1            0.000000802        0.155211426                0.000112777             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1417          1           0.000001096          0.430010000                0.000000000             FX
1413           1            0.000002254        0.436212959                0.000316953             VM
1597           1            0.000001101        0.213073970                0.000154820             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
751           1            0.000001159        0.224258846                0.000162947             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1399          1           0.000001402          0.577160000                0.000230752             FX
866           1            0.000000648        0.125449804                0.000091152             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
12307          1           0.000041452          19.800694271                0.007121106             FX
12300          1           0.000043795          20.925404271                0.007524239             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12310          1           0.000041798          19.966834271                0.007180656             FX
12306          1           0.000041670          19.905694271                0.007158741             FX
12303          1           0.000043863          20.958034271                0.007535935             FX
12296           1            0.000055039        10.651938284                0.007739708             VM
12304          1           0.000043748          20.902944271                0.007516189             FX
12302          1           0.000043692          20.876034271                0.007506543             FX
12308          1           0.000041458          19.803914271                0.007122260             FX
12311          1           0.000041783          19.959954271                0.007178190             FX
12298          1           0.000043883          20.967834271                0.007539447             FX
12301          1           0.000043731          20.894614271                0.007513203             FX
12309          1           0.000041469          19.809264271                0.007124177             FX
12305          1           0.000041464          19.806604271                0.007123224             FX
12295           1            0.000055324        10.707115592                0.007779800             VM
12294           1            0.000055283        10.699295127                0.007774118             VM
12297          1           0.000043890          20.971194271                0.007540652             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12292           1            0.000055944        10.827124411                0.007866999             VM
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 3	 0.156490167906998	 102.525799	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
731           1            0.000000696        0.134760132                0.000097917             VM
30           1            0.000000858        0.166139728                0.000120717             VM
28           1            0.000001487        0.287752108                0.000209081             VM
34           1            0.000000802        0.155211426                0.000112777             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1417          1           0.000001096          0.430010000                0.000000000             FX
1329           1            0.000000950        0.183779925                0.000133535             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
1413           1            0.000002254        0.436212959                0.000316953             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
1388           1            0.000000999        0.193281065                0.000140438             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
1399          1           0.000001402          0.577160000                0.000230752             FX
24           1            0.000000615        0.119048695                0.000086501             VM
866           1            0.000000648        0.125449804                0.000091152             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
1623           1            0.000001080        0.208945204                0.000151820             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
751           1            0.000001159        0.224258846                0.000162947             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
38           1            0.000000764        0.147828224                0.000107412             VM
1597           1            0.000001101        0.213073970                0.000154820             VM
1621           1            0.000001093        0.211498282                0.000153675             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
1526           1            0.000001329        0.257259194                0.000186925             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
876           1            0.000000855        0.165515012                0.000120263             VM
826           1            0.000001204        0.232936046                0.000169252             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
1543           1            0.000001347        0.260744003                0.000189457             VM
12308          1           0.000041458          19.803914271                0.007122260             FX
12306          1           0.000041670          19.905694271                0.007158741             FX
12292           1            0.000055944        10.827124411                0.007866999             VM
12300          1           0.000043795          20.925404271                0.007524239             FX
12305          1           0.000041464          19.806604271                0.007123224             FX
12310          1           0.000041798          19.966834271                0.007180656             FX
12304          1           0.000043748          20.902944271                0.007516189             FX
12309          1           0.000041469          19.809264271                0.007124177             FX
12301          1           0.000043731          20.894614271                0.007513203             FX
12311          1           0.000041783          19.959954271                0.007178190             FX
12298          1           0.000043883          20.967834271                0.007539447             FX
12297          1           0.000043890          20.971194271                0.007540652             FX
12307          1           0.000041452          19.800694271                0.007121106             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12294           1            0.000055283        10.699295127                0.007774118             VM
12303          1           0.000043863          20.958034271                0.007535935             FX
12302          1           0.000043692          20.876034271                0.007506543             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12295           1            0.000055324        10.707115592                0.007779800             VM
12296           1            0.000055039        10.651938284                0.007739708             VM
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 4	 0.156490167906998	 101.730938	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
24           1            0.000000615        0.119048695                0.000086501             VM
866           1            0.000000648        0.125449804                0.000091152             VM
34           1            0.000000802        0.155211426                0.000112777             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
30           1            0.000000858        0.166139728                0.000120717             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
751           1            0.000001159        0.224258846                0.000162947             VM
1526           1            0.000001329        0.257259194                0.000186925             VM
826           1            0.000001204        0.232936046                0.000169252             VM
876           1            0.000000855        0.165515012                0.000120263             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
1388           1            0.000000999        0.193281065                0.000140438             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
1413           1            0.000002254        0.436212959                0.000316953             VM
1417          1           0.000001096          0.430010000                0.000000000             FX
1543           1            0.000001347        0.260744003                0.000189457             VM
1597           1            0.000001101        0.213073970                0.000154820             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
731           1            0.000000696        0.134760132                0.000097917             VM
1621           1            0.000001093        0.211498282                0.000153675             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
1329           1            0.000000950        0.183779925                0.000133535             VM
1623           1            0.000001080        0.208945204                0.000151820             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
38           1            0.000000764        0.147828224                0.000107412             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1399          1           0.000001402          0.577160000                0.000230752             FX
12305          1           0.000041464          19.806604271                0.007123224             FX
12294           1            0.000055283        10.699295127                0.007774118             VM
12301          1           0.000043731          20.894614271                0.007513203             FX
12292           1            0.000055944        10.827124411                0.007866999             VM
12302          1           0.000043692          20.876034271                0.007506543             FX
12311          1           0.000041783          19.959954271                0.007178190             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12306          1           0.000041670          19.905694271                0.007158741             FX
12296           1            0.000055039        10.651938284                0.007739708             VM
12295           1            0.000055324        10.707115592                0.007779800             VM
12309          1           0.000041469          19.809264271                0.007124177             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12297          1           0.000043890          20.971194271                0.007540652             FX
12300          1           0.000043795          20.925404271                0.007524239             FX
12307          1           0.000041452          19.800694271                0.007121106             FX
12303          1           0.000043863          20.958034271                0.007535935             FX
12310          1           0.000041798          19.966834271                0.007180656             FX
12304          1           0.000043748          20.902944271                0.007516189             FX
12308          1           0.000041458          19.803914271                0.007122260             FX
12298          1           0.000043883          20.967834271                0.007539447             FX
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 5	 0.156490167906998	 104.884036	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
34           1            0.000000802        0.155211426                0.000112777             VM
1417          1           0.000001096          0.430010000                0.000000000             FX
1301           1            0.000000634        0.122749958                0.000089190             VM
826           1            0.000001204        0.232936046                0.000169252             VM
1388           1            0.000000999        0.193281065                0.000140438             VM
876           1            0.000000855        0.165515012                0.000120263             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1329           1            0.000000950        0.183779925                0.000133535             VM
866           1            0.000000648        0.125449804                0.000091152             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
731           1            0.000000696        0.134760132                0.000097917             VM
24           1            0.000000615        0.119048695                0.000086501             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
38           1            0.000000764        0.147828224                0.000107412             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
30           1            0.000000858        0.166139728                0.000120717             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
1543           1            0.000001347        0.260744003                0.000189457             VM
1413           1            0.000002254        0.436212959                0.000316953             VM
751           1            0.000001159        0.224258846                0.000162947             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
1597           1            0.000001101        0.213073970                0.000154820             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
1621           1            0.000001093        0.211498282                0.000153675             VM
1399          1           0.000001402          0.577160000                0.000230752             FX
1526           1            0.000001329        0.257259194                0.000186925             VM
1623           1            0.000001080        0.208945204                0.000151820             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
12298          1           0.000043883          20.967834271                0.007539447             FX
12305          1           0.000041464          19.806604271                0.007123224             FX
12308          1           0.000041458          19.803914271                0.007122260             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12307          1           0.000041452          19.800694271                0.007121106             FX
12296           1            0.000055039        10.651938284                0.007739708             VM
12310          1           0.000041798          19.966834271                0.007180656             FX
12303          1           0.000043863          20.958034271                0.007535935             FX
12292           1            0.000055944        10.827124411                0.007866999             VM
12304          1           0.000043748          20.902944271                0.007516189             FX
12295           1            0.000055324        10.707115592                0.007779800             VM
12302          1           0.000043692          20.876034271                0.007506543             FX
12309          1           0.000041469          19.809264271                0.007124177             FX
12311          1           0.000041783          19.959954271                0.007178190             FX
12301          1           0.000043731          20.894614271                0.007513203             FX
12306          1           0.000041670          19.905694271                0.007158741             FX
12300          1           0.000043795          20.925404271                0.007524239             FX
12297          1           0.000043890          20.971194271                0.007540652             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12294           1            0.000055283        10.699295127                0.007774118             VM
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 6	 0.156490167906998	 101.366970	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
34           1            0.000000802        0.155211426                0.000112777             VM
731           1            0.000000696        0.134760132                0.000097917             VM
751           1            0.000001159        0.224258846                0.000162947             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1329           1            0.000000950        0.183779925                0.000133535             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
24           1            0.000000615        0.119048695                0.000086501             VM
1399          1           0.000001402          0.577160000                0.000230752             FX
38           1            0.000000764        0.147828224                0.000107412             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1597           1            0.000001101        0.213073970                0.000154820             VM
876           1            0.000000855        0.165515012                0.000120263             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
30           1            0.000000858        0.166139728                0.000120717             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
1526           1            0.000001329        0.257259194                0.000186925             VM
1417          1           0.000001096          0.430010000                0.000178008             FX
1388           1            0.000000999        0.193281065                0.000140438             VM
866           1            0.000000648        0.125449804                0.000091152             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
1413           1            0.000002254        0.436212959                0.000316953             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
826           1            0.000001204        0.232936046                0.000169252             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
1543           1            0.000001347        0.260744003                0.000189457             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
1623           1            0.000001080        0.208945204                0.000151820             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
1621           1            0.000001093        0.211498282                0.000153675             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
12311          1           0.000041783          19.959954271                0.007178190             FX
12308          1           0.000041458          19.803914271                0.007122260             FX
12298          1           0.000043883          20.967834271                0.007539447             FX
12292           1            0.000055944        10.827124411                0.007866999             VM
12303          1           0.000043863          20.958034271                0.007535935             FX
12310          1           0.000041798          19.966834271                0.007180656             FX
12297          1           0.000043890          20.971194271                0.007540652             FX
12295           1            0.000055324        10.707115592                0.007779800             VM
12309          1           0.000041469          19.809264271                0.007124177             FX
12300          1           0.000043795          20.925404271                0.007524239             FX
12304          1           0.000043748          20.902944271                0.007516189             FX
12307          1           0.000041452          19.800694271                0.007121106             FX
12296           1            0.000055039        10.651938284                0.007739708             VM
12306          1           0.000041670          19.905694271                0.007158741             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12305          1           0.000041464          19.806604271                0.007123224             FX
12294           1            0.000055283        10.699295127                0.007774118             VM
12301          1           0.000043731          20.894614271                0.007513203             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12302          1           0.000043692          20.876034271                0.007506543             FX
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 7	 0.156490167906998	 103.223805	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
24           1            0.000000615        0.119048695                0.000086501             VM
866           1            0.000000648        0.125449804                0.000091152             VM
30           1            0.000000858        0.166139728                0.000120717             VM
731           1            0.000000696        0.134760132                0.000097917             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
826           1            0.000001204        0.232936046                0.000169252             VM
1329           1            0.000000950        0.183779925                0.000133535             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
751           1            0.000001159        0.224258846                0.000162947             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
1388           1            0.000000999        0.193281065                0.000140438             VM
1623           1            0.000001080        0.208945204                0.000151820             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
1413           1            0.000002254        0.436212959                0.000316953             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
34           1            0.000000802        0.155211426                0.000112777             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1526           1            0.000001329        0.257259194                0.000186925             VM
876           1            0.000000855        0.165515012                0.000120263             VM
1597           1            0.000001101        0.213073970                0.000154820             VM
38           1            0.000000764        0.147828224                0.000107412             VM
1417          1           0.000001096          0.430010000                0.000000000             FX
1399          1           0.000001402          0.577160000                0.000230752             FX
1621           1            0.000001093        0.211498282                0.000153675             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
1543           1            0.000001347        0.260744003                0.000189457             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
12303          1           0.000043863          20.958034271                0.007535935             FX
12294           1            0.000055283        10.699295127                0.007774118             VM
12300          1           0.000043795          20.925404271                0.007524239             FX
12309          1           0.000041469          19.809264271                0.007124177             FX
12307          1           0.000041452          19.800694271                0.007121106             FX
12296           1            0.000055039        10.651938284                0.007739708             VM
12298          1           0.000043883          20.967834271                0.007539447             FX
12292           1            0.000055944        10.827124411                0.007866999             VM
12302          1           0.000043692          20.876034271                0.007506543             FX
12311          1           0.000041783          19.959954271                0.007178190             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12305          1           0.000041464          19.806604271                0.007123224             FX
12297          1           0.000043890          20.971194271                0.007540652             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12301          1           0.000043731          20.894614271                0.007513203             FX
12306          1           0.000041670          19.905694271                0.007158741             FX
12310          1           0.000041798          19.966834271                0.007180656             FX
12295           1            0.000055324        10.707115592                0.007779800             VM
12308          1           0.000041458          19.803914271                0.007122260             FX
12304          1           0.000043748          20.902944271                0.007516189             FX
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 8	 0.156490167906998	 101.083621	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
34           1            0.000000802        0.155211426                0.000112777             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1325           1            0.000000996        0.192790364                0.000140082             VM
826           1            0.000001204        0.232936046                0.000169252             VM
866           1            0.000000648        0.125449804                0.000091152             VM
24           1            0.000000615        0.119048695                0.000086501             VM
1417          1           0.000001096          0.430010000                0.000178008             FX
1597           1            0.000001101        0.213073970                0.000154820             VM
1359           1            0.000001113        0.215390974                0.000156503             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
731           1            0.000000696        0.134760132                0.000097917             VM
1530           1            0.000001343        0.259887769                0.000188835             VM
1323           1            0.000000654        0.126482687                0.000091902             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
1329           1            0.000000950        0.183779925                0.000133535             VM
876           1            0.000000855        0.165515012                0.000120263             VM
1422           1            0.000001333        0.257925682                0.000187409             VM
38           1            0.000000764        0.147828224                0.000107412             VM
1621           1            0.000001093        0.211498282                0.000153675             VM
816           1            0.000000813        0.157327192                0.000114314             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1529           1            0.000001380        0.267066589                0.000194051             VM
1560           1            0.000001365        0.264210222                0.000191975             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
1543           1            0.000001347        0.260744003                0.000189457             VM
751           1            0.000001159        0.224258846                0.000162947             VM
1526           1            0.000001329        0.257259194                0.000186925             VM
30           1            0.000000858        0.166139728                0.000120717             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
1589           1            0.000001095        0.211969795                0.000154017             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1388           1            0.000000999        0.193281065                0.000140438             VM
1399          1           0.000001402          0.577160000                0.000000000             FX
1623           1            0.000001080        0.208945204                0.000151820             VM
1614           1            0.000001077        0.208373196                0.000151404             VM
1420           1            0.000001650        0.319339439                0.000232032             VM
1413           1            0.000002254        0.436212959                0.000316953             VM
1600           1            0.000001439        0.278558469                0.000202401             VM
1524           1            0.000001304        0.252329383                0.000183343             VM
12294           1            0.000055283        10.699295127                0.007774118             VM
12300          1           0.000043795          20.925404271                0.000000000             FX
12293           1            0.000055763        10.792119535                0.007841564             VM
12296           1            0.000055039        10.651938284                0.007739708             VM
12306          1           0.000041670          19.905694271                0.007158741             FX
12295           1            0.000055324        10.707115592                0.007779800             VM
12304          1           0.000043748          20.902944271                0.007516189             FX
12303          1           0.000043863          20.958034271                0.007535935             FX
12298          1           0.000043883          20.967834271                0.007539447             FX
12302          1           0.000043692          20.876034271                0.007506543             FX
12305          1           0.000041464          19.806604271                0.007123224             FX
12308          1           0.000041458          19.803914271                0.007122260             FX
12301          1           0.000043731          20.894614271                0.007513203             FX
12311          1           0.000041783          19.959954271                0.007178190             FX
12299          1           0.000043750          20.903724271                0.007516468             FX
12297          1           0.000043890          20.971194271                0.007540652             FX
12309          1           0.000041469          19.809264271                0.007124177             FX
12310          1           0.000041798          19.966834271                0.007180656             FX
12307          1           0.000041452          19.800694271                0.007121106             FX
12292           1            0.000055944        10.827124411                0.007866999             VM
12312          1           0.000005857          2.715390000                0.000997165             FX
========================================================================
020_T61_C5_D145_VM3.txt	 9	 0.156490167906998	 101.895137	 0.000969	 371.946784
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
826           1            0.000001204        0.232936046                0.000169252             VM
24           1            0.000000615        0.119048695                0.000086501             VM
876           1            0.000000855        0.165515012                0.000120263             VM
30           1            0.000000858        0.166139728                0.000120717             VM
40           1            0.000000671        0.129799822                0.000094313             VM
1301           1            0.000000634        0.122749958                0.000089190             VM
731           1            0.000000696        0.134760132                0.000097917             VM
28           1            0.000001487        0.287752108                0.000209081             VM
1396           1            0.000001893        0.366382583                0.000266214             VM
1342           1            0.000000673        0.130274125                0.000094657             VM
1328           1            0.000000710        0.137489508                0.000099900             VM
1502           1            0.000001324        0.256265405                0.000186203             VM
1618           1            0.000001114        0.215579316                0.000156640             VM
