<Instância> 	 <Semente> 	 <Melhor_Custo> 	 <Tempo_CPU>	 <Custo_Financeiro> 	 <Tempo_Workflow>
760           1            0.000001570        0.303935816                0.000440122             VM
738          5           0.000008241          0.241230000                0.000380165             FX
753           1            0.000001536        0.297214897                0.000430390             VM
29           2            0.000002763        0.133698092                0.000202744             VM
740          4           0.000004111          0.234660000                0.000352588             FX
759           1            0.000001601        0.309845956                0.000448681             VM
757           1            0.000001571        0.304126641                0.000440399             VM
751           1            0.000001879        0.363628761                0.000526562             VM
739          4           0.000004313          0.246790000                0.000370768             FX
752          3           0.000003661          0.415330000                0.000608111             FX
735          5           0.000010272          0.302150000                0.000475949             FX
776           1            0.000078174        15.129485440                0.021908655             VM
770           1            0.000078539        15.200101198                0.022010912             VM
768           1            0.000078631        15.217891893                0.022036675             VM
779           1            0.000078162        15.127117497                0.021905226             VM
765           1            0.000079061        15.301079576                0.022157137             VM
773           1            0.000078236        15.141396104                0.021925903             VM
778           1            0.000078192        15.132952172                0.021913675             VM
780           1            0.000078211        15.136565728                0.021918908             VM
771           1            0.000078516        15.195752095                0.022004614             VM
775           1            0.000078260        15.146216174                0.021932883             VM
761           1            0.000077799        15.056825420                0.021803438             VM
767           1            0.000078990        15.287443190                0.022137390             VM
774           1            0.000078644        15.220412060                0.022040324             VM
766           1            0.000078878        15.265720109                0.022105934             VM
777           1            0.000078163        15.127251558                0.021905420             VM
763           1            0.000079852        15.454286812                0.022378993             VM
764           1            0.000078991        15.287627741                0.022137657             VM
769           1            0.000079151        15.318610291                0.022182523             VM
772           1            0.000078772        15.245269385                0.022076319             VM
762           1            0.000079842        15.452310708                0.022376131             VM
781          5           0.000035203          1.050090000                0.001651925             FX
========================================================================
020_T61_C5_D180_VM3.txt	 10	 0.455389508782452	 152.041132	 0.001750	 314.091054
<task_id>	 <FX/VM id>	    <Custo_fin>	      <Tempo_workflow>	          <Custo_normalizado>
10           2            0.000002683        0.129822933                0.000196867             VM
39           2            0.000002678        0.129590864                0.000196515             VM
40           2            0.000002639        0.127698637                0.000193646             VM
33           2            0.000002944        0.142446742                0.000216010             VM
36           2            0.000002886        0.139622283                0.000211727             VM
734          4           0.000004175          0.238520000                0.000358373             FX
25           2            0.000002991        0.144723443                0.000219463             VM
37           2            0.000002808        0.135864367                0.000206029             VM
9           2            0.000002926        0.141560247                0.000214666             VM
24           2            0.000003104        0.150210807                0.000227784             VM
736          4           0.000004640          0.266400000                0.000400159             FX
2           2            0.000003006        0.145427483                0.000220531             VM
30           2            0.000002679        0.129622277                0.000196563             VM
27           2            0.000002766        0.133822421                0.000202932             VM
34           2            0.000002623        0.126928407                0.000192478             VM
28           2            0.000003124        0.151167551                0.000229235             VM
760           1            0.000001570        0.303935816                0.000440122             VM
756           1            0.000001487        0.287761732                0.000416701             VM
1           1            0.000001282        0.248133167                0.000359316             VM
35           2            0.000003269        0.158152891                0.000239828             VM
740          4           0.000004111          0.234660000                0.000352588             FX
26           2            0.000002919        0.141237568                0.000214177             VM
23           2            0.000003570        0.172736946                0.000261943             VM
753           1            0.000001536        0.297214897                0.000430390             VM
738          5           0.000008241          0.241230000                0.000380165             FX
757           1            0.000001571        0.304126641                0.000440399             VM
29           2            0.000002763        0.133698092                0.000202744             VM
38           2            0.000002997        0.145037948                0.000219940             VM
754           1            0.000001782        0.344856285                0.000499378             VM
739          5           0.000007902          0.231050000                0.000364159             FX
731          5           0.000007571          0.221120000                0.000348546             FX
733          5           0.000008108          0.237230000                0.000373876             FX
759           1            0.000001601        0.309845956                0.000448681             VM
751           1            0.000001879        0.363628761                0.000526562             VM
737          5           0.000008162          0.238870000                0.000376454             FX
735          5           0.000010272          0.302150000                0.000475949             FX
732          4           0.000003919          0.223110000                0.000335277             FX
755           1            0.000001631        0.315651959                0.000457088             VM
758           1            0.000001511        0.292452063                0.000423493             VM
752          3           0.000003661          0.415330000                0.000608111             FX
777           1            0.000078163        15.127251558                0.021905420             VM
772           1            0.000078772        15.245269385                0.022076319             VM
764           1            0.000078991        15.287627741                0.022137657             VM
775           1            0.000078260        15.146216174                0.021932883             VM
769           1            0.000079151        15.318610291                0.022182523             VM
766           1            0.000078878        15.265720109                0.022105934             VM
780           1            0.000078211        15.136565728                0.021918908             VM
770           1            0.000078539        15.200101198                0.022010912             VM
771           1            0.000078516        15.195752095                0.022004614             VM
763           1            0.000079852        15.454286812                0.022378993             VM
776           1            0.000078174        15.129485440                0.021908655             VM
774           1            0.000078644        15.220412060                0.022040324             VM
778           1            0.000078192        15.132952172                0.021913675             VM
768           1            0.000078631        15.217891893                0.022036675             VM
767           1            0.000078990        15.287443190                0.022137390             VM
773           1            0.000078236        15.141396104                0.021925903             VM
761           1            0.000077799        15.056825420                0.021803438             VM
765           1            0.000079061        15.301079576                0.022157137             VM
779           1            0.000078162        15.127117497                0.021905226             VM
762           1            0.000079842        15.452310708                0.022376131             VM
781          5           0.000035203          1.050090000                0.001651925             FX
========================================================================
